review_id,sentences_ids,sentences_texts,sentences_opinions
0,0,"Everyone says that their round slice is no good, but the Sicilian is so good that I have never tried the round.",slice negative <sep> Sicilian positive
0,0,"The Food It's a people-pleasing menu, with spaghetti and meatballs, calamari, eggplant Parmesan and other red-sauce classics alongside several more upscale dishes.",Food neutral <sep> menu positive <sep> spaghetti and meatballs neutral <sep> calamari neutral <sep> eggplant Parmesan neutral
0,0,"Management or one of the many busboys should have been monitoring the tables more closely to ensure consistency - we had to ask for olive oil for the flatbread, when it was on nearly every other table as well as salt and pepper.",Management negative <sep> salt neutral <sep> pepper neutral
0,0,"It took us about 30 minutes to get seated, the burgers came without lettuce, they brougt us the wrong drinks, and the flavor of the burgers were below average.",seated neutral <sep> drinks negative <sep> flavor negative
0,0,"And while a narrow wood counter and three stools provide desperation seating, most folks choose to take lunch and dinner to go.",wood counter negative <sep> seating negative <sep> lunch neutral <sep> dinner neutral
0,0,"For the high price you would pay (dinner for the two could run $80), you sure do get alot.",price negative <sep> dinner neutral
0,0,We had the 5 course tasting menu and had the waiter select a perfect bottle of wine to go with our selections.,waiter neutral <sep> bottle of wine positive
0,0,"Fajitas, a house specialty, are available with nearly a dozen different fillings, from mesquite-grilled chicken to portobello mushrooms and asparagus.",fillings positive <sep> chicken to portobello mushrooms neutral <sep> asparagus neutral
0,0,"Went early with reservation, place was empty, and they squeezed our two top in between other diners at a banquette.",reservation neutral <sep> place negative
0,0,"When we asked if the waiter could put the lights back on, he said:we have this complaint every night but the owner thinks it's more 'Parisian'!",waiter negative <sep> lights neutral
0,0,THE DECOR HAS BEEN UPDATED TO A FULL BLOWN RESTAURANT BUT THE QUALITY AND THE QUANTITY HASN'T CHANGED.,DECOR positive <sep> QUALITY negative
0,0,The bar's waitresses seem to have a sixth sense for when customers have reached the bottom of a drink or are scratching their forks against empty plates.,bar neutral <sep> waitresses positive <sep> drink neutral
0,0,"The food wasn't impressive either- I was expecting huge portions, but my lobster ravioli was only 4 medium sized pieces, and I've tasted better at other restaurants.",food negative <sep> portions positive <sep> lobster ravioli negative
0,0,"After the wonderful anipasto tray came, it was 60 minutes before our plates were removed and dinner was brought.",anipasto positive <sep> plates neutral <sep> dinner neutral
0,0,"Increedible value, 3 courses $20 price fixe(menu changes everyday), organic seldom seen wines all around $20.",value positive <sep> menu neutral
0,0,"As we were finishing our dessert, a nearby waitress dropped a tray and HOT CHOCOLATE SAUCE splattered all over my neck, hair and sweater and my boyfriend's clothes.",dessert neutral <sep> waitress negative <sep> HOT CHOCOLATE SAUCE neutral
0,0,As to the fact that everyone else's sushi looked better: the waitresses are not responsible for offering you what is CLEARLY written on the menu as Omakase - Chef's Choice.,sushi positive <sep> waitresses negative <sep> menu neutral
0,0,"I had sage-and-prosciutto-wrapped veal tenderloin; my companion had duck with delightful cranberry relish; both served with carefully complementing, delicious sides.",duck neutral <sep> cranberry relish positive
0,0,This review is based on breakfast/brunch: I called on Saturday for a table the next day (knowing it was unlikely that I'd get one) and the reservations person told me that there were no tables available.,reservations neutral <sep> tables negative
0,0,"The waiter asked us several times after dinner whether we had paid our bill yet, and after we had, he came over to make sure that we hadn't just hidden it from him or something.",waiter negative <sep> dinner neutral <sep> bill neutral
0,0,"My husband had the mesclun, salmon, and ice cream and he enjoyed all 3 courses.",mesclun neutral <sep> salmon neutral <sep> ice cream neutral <sep> courses positive
0,0,"The ambience is extremely romantic, even if you get seated upstairs.",ambience positive <sep> upstairs neutral
0,0,"02 one can have salad, great steak, and cheesecake or chocolate mousse, plus friendly service.",salad neutral <sep> steak positive <sep> cheesecake or chocolate mousse neutral <sep> service positive
0,0,The waiter knew his menu and what to recommend.,waiter positive <sep> menu neutral
0,0,We objected at the ill flavor of the drinks and the manager was not understanding at all.,flavor negative <sep> drinks neutral <sep> manager negative
0,0,"The only downfall was that our appetizer never showed up, we were apologized to, and it wasn't on our bill, but we also didn't get the jumbo shrimp we were all craving.",appetizer negative <sep> bill neutral <sep> jumbo shrimp negative
0,0,"I waited 10 minutes to get change for a drink I ordered at the bar, my friend had one of her drinks dumped all over the floor by the same waitress above who took too long to get me my change, and it took forever for that much to happen.",bar neutral <sep> drinks neutral <sep> waitress negative
0,0,"I have been surrounded with Indian food my entire life, and my lunch time experience at Devi was absolute bliss.",Indian food neutral <sep> lunch positive
0,0,"By dessert, I gave up and sat there hopelessly watching as my rice pudding was snatched away half eaten, only to be replaced immediately with a hefty bill.",dessert neutral <sep> rice pudding neutral <sep> bill negative
0,0,Our waiter took our drink orders and never came back!,waiter negative <sep> drink neutral
0,0,"The all-you-can-eat buffet (available for lunch or dinner from Tuesday through Sunday) features many of the takeout choices plus dishes like stewed beef, supremely tender barbecue ribs and a perfect potato salad.",dinner neutral <sep> takeout choices plus dishes positive <sep> stewed beef neutral <sep> potato salad positive
0,0,"They do have a large menu of things along the diner lines, and they go a little gourmet on the brunch omelette fixins/combos.",menu positive <sep> diner lines neutral <sep> gourmet negative <sep> fixins/combos neutral
0,0,"I don't mind paying a high price for a really good meal, but this was really average food.",price negative <sep> meal positive <sep> food negative
0,0,"Apart from the rare to medium rare mistake on my steak, the food was ok and and not worth the money.",steak neutral <sep> food negative
0,0,"The crowd was non-existent on the Wednesday we went, which had the advantage of no wait for our table (even though we called an hour early and they said they only have a reservation for 9:00 pm).",crowd positive <sep> wait positive <sep> reservation neutral
0,0,"Growling at us when we asked for water is one thing, but to just lie and make NO effort to satisfy, or apologize at these moderately high prices ($12.",water neutral <sep> prices negative
0,0,mapQuest before you go and you'll arrive early enough start off at the bar with a fabulous old school cocktail.,bar neutral <sep> school cocktail positive
0,0,The food is really great but the service is absolutely horrible!,food positive <sep> service negative
0,0,"Food was fine, and the place is pretty cool, but the waitstaff was slow and pretty clueless.",Food positive <sep> place positive <sep> waitstaff negative
0,0,The chorizo was a memory and sounded better on the menu.,chorizo positive <sep> menu neutral
0,0,"The Scene Rows of glass-topped, red-tableclothed tables stretch back to the rear of the brightly lit space, whose white walls hold a few seafaring decorations--a boat painting here, a captain's wheel there.",Scene negative <sep> tables negative <sep> lit space positive
0,0,"The food and appearance of Alfama is quite nice but the menu is a bit deceptive in that my grilled shrimp (Peri Peri) consisted of an entree plate with three shrimp, no veggies or starch.",food positive <sep> menu negative <sep> entree plate with three shrimp neutral
0,0,"I would get the raisin bagels and occasionally a plain with lox and cream cheese, but now I go straight for the lox since I don't get there often.",raisin bagels positive <sep> lox and cream cheese neutral
0,0,"I expected professionals, but was instead met with an amateur waitstaff that made several ominous errors during the course of the meal.",waitstaff negative <sep> meal neutral
0,0,"While the food was good enough (if old-fashioned - my meal tasted like it was out of a fancy 1950s cookbook, all creamy and rich) the environment was sort of bizarre - rich tapestries, yucky corner-grocer roses on the tables, and a strange '80s mirrored wall, which we sat against at the back of the restaurant.",food positive <sep> meal positive <sep> environment positive <sep> tables neutral
0,0,"Simple Italian fare, with an emphasis on familiar pastas, include My Father's Style Rigatoni, served with thick slices of sausage and veal meatballs.",slices of sausage positive <sep> veal meatballs neutral
0,0,The presentation of some of the dishes and desserts were great but taste and quality of the food was sub-par especially for the prices that we were paying.,dishes positive <sep> desserts positive <sep> food negative <sep> prices negative
0,0,"The crowd is not young, but hey, go somewhere else to get a drink afterward.",crowd negative <sep> drink afterward neutral
0,0,for ANYONE to come and take our dessert order (we had previously seen our waitress going outside for a cigarette break and never coming back).,dessert neutral <sep> waitress negative
508,2669,Sometimes you really have to tap the pad to get it to worki,pad negative
130,404,"Then HP sends it back to me with the hardware screwed up, not able to connect.",hardware negative
2560,503,"I have never really been big on downloading anything so I wasn't too worried about getting a virus, plus I thought I was protected by Norton.",Norton negative
320,1551,It is easy to use and lightweight.,use positive
1450,1843,  I could not find a phone number anywhere to call an actual live person for tech support and had to result the their online chat.,tech support negative <sep> online chat neutral
1334,1531,"The programs are great, like iphoto (love the editing capabilities), imail (which can incorporate with the address book on the ipod and ipad), imovie, etc.",programs positive <sep> iphoto positive <sep> imail positive <sep> imovie positive
3033,1797,It's now all commodity hardware.,commodity hardwar neutral
255,1069,"The Bluetooth was not there at all, and the fingerprint reader driver would be there, but the software would hang after installation was 1/2 way done.",Bluetooth negative <sep> fingerprint reader driver negative <sep> software negative
187,156,"It had a cooling system malfunction after 10 minutes of general use, and would not move past this error.",cooling system negative <sep> use neutral
1764,1694,"Overall, I experienced a huge change in that my mac runs pretty fast compared to my old PC.",runs positive
1098,2506,"I was originally concerned that I couldn't view work I had done in college on my Mac because of the PC formatting, but I was even more thrilled to learn of programs like iLife and iWork that allow you to convert your PC documents into readable files on Macs.",programs positive <sep> iLife positive <sep> iWork positive
636,435,They sent it back with a huge crack in it and it still didn't work.,work negative
2343,2934,The internet speed is spectacular.,internet speed positive
401,2550,"The OS is also very user friendly, even for those that switch from a PC, with a little practice you can take full advantage of this OS!",OS positive <sep> OS positive
2097,2279,The sheer power and flexibility makes the MacBook Pro a must have for any techie!,power positive <sep> flexibility positive
2724,49,"In due course, I'll remove the hard disc from this new MacBook Pro and dump it where it belongs - in the trash.",hard disc negative
459,899,"The computer itself was fast, ran smoothly, and had no problems.",ran positive
1691,2819,"Aside from the trial software and the short battery life, lack of a webcam, its great.",trial software negative <sep> battery life negative <sep> webcam negative
1702,1082,Sony parts reliability and quality of service is recenlty the worst.,service negative
900,205,Images are crisp and clean.,Images positive
1510,2463,It works exactly like it did the day I took it out of the box.,works positive
1190,2266,"As a lifelong Windows user, I was extremely pleased to make the change to Mac.",Windows negative
1349,408,I'v spent as much for shipping as I would to buy a new netbook -- of course a different brand.,shipping negative
3039,848,"How Toshiba handles the repair seems to vary, some folks  indicate that they were charged for even an intial fix, others had the  repair done 5 times.",repair positive
1034,2320,"I bought a Logitech desktop set in anticipation for using with the MBP, but I use the touchpad 90% of the time.",touchpad positive
2527,2173,"With all the programs that came with it, such as iLife and iWork, I was set from the very beginning.",programs neutral <sep> iLife neutral <sep> iWork neutral
933,1423,My problem was with DELL Customer Service.,DELL Customer Service negative
2011,348,i love the size of the computer since i play games on it.,size positive <sep> games neutral
2335,458,In the first moth of owning this computer its hardrive failed which had to be replaced.,hardrive negative
1887,2395,"It is easy to use, good quality and good price.",quality positive <sep> price positive <sep> use positive
1057,967,of course my warranty runs out next month.,warranty neutral
2534,248,The Internet Explorer was very slow from the very beginning.,Internet Explorer negative
394,1770,"It has far exceeded my expectations for power, storage, and abilitiy.",power positive <sep> storage positive <sep> abilitiy positive
2979,1258,It seemed to be a very nice laptop except I was not able to load my Garmin GPS software or Microsoft Office 2003.,Garmin GPS software negative <sep> Microsoft Office 2003 negative
1791,753,Took several hours with customer support before I could even start the PC out of the box.,customer support negative
414,2422,I need graphic power to run my Adobe Creative apps efficiently.,graphic power neutral <sep> Adobe Creative apps neutral
970,1106,"It was still working, but there was nothing on the screen.",screen negative
2016,2167,There are no viruses or spyware to worry about like on a Windows computer.,Windows negative
2818,1142,"  And at one point, they blame me for installing a bad memory stick when I upgrade my memory for the first time during my purchase of the laptop (I bought the memory stick they recomended).",memory neutral <sep> memory stick negative <sep> memory stick neutral
1876,329,"I know that everyone thinks Macs are overpriced and overrated, but once you get past the initial expense you'll find that they're worth every penny (besides, there's always the financing plan that Best Buy offers).",expense negative
1256,1379,"Some problems can be fixed if you purchase new software, but there is no guarentee.",software negative
1724,2812,Screen is crystal clear and the system is very responsive.,Screen positive <sep> system positive
1873,2741,"I had a USB connect but, i can't use it because it is not compatible.",USB connect negative
247,2938,I wish the volume could be louder and the mouse didnt break after only a month.,volume negative <sep> mouse negative
340,2916,The processor a AMD Semprom at 2.1 ghz is a bummer it does not have the power for HD or heavy computing.,processor negative <sep> computing negative
962,116,"Despite the inconvenient weight, I opted for the 12 cell battery.",12 cell battery positive
129,2381,"still testing the battery life as i thought it would be better, but am very happy with the upgrade.",battery life negative
434,128,"this is my second one and the same problem, bad video card  unreliable overall, this will be my second time returning this laptop back to best buy.",video card negative
2028,1812,"The difference is it's a whole lot of fun using the laptop now, still learning the Apple navigation, but is fun and comes with a lot of cool apps.",Apple navigation neutral <sep> apps positive
1173,2219,"The touchpad is very intuitive, so much so that I never want to use buttons to click again!",touchpad positive <sep> buttons neutral
1587,1194,"It is known as Safari, and if you are doing any website work, you should know that many hosting companies do not support it.",Safari neutral
2923,1407,"My computer froze on several occasion, had buttons that randomely would fall off and even had moments when the computer would refuse to turn on at all.",buttons negative
295,311,"The display is incredibly bright, much brighter than my PowerBook and very crisp.",display positive
330,1355,Runs Hot  I thought we were paying for quality in our decision to buy an Apple product.,quality negative
2128,2761,It's even easy to hook up to other wireless networks.,hook up to other wireless networks positive
2188,904,"THEN, one month after the warranty expired, the replacement charger went.",warranty neutral <sep> replacement charger negative
2909,1701,Comes with iMovie;,iMovie positive
1772,1598,"I was a little weary at purchasing another 13"" macbook almost 2 years later but t looks like the newer macbooks have gotten its current line of graphics cards in order this time around.",graphics cards positive
2537,1682,"As a user of a PC, I will will admit that the macBook Pro has a better running system in which I found myself ""Getting the job done quicker.",running system positive
1023,2865,The feature are good enough for what I need.,feature positive
849,1124,"Mine came at $1,700 w/o a DVD burner (!).",DVD burner negative
2133,2247,iLife is easily compatible with Microsoft Office so you can send and receive files from a PC.,iLife positive <sep> Microsoft Office neutral
494,2974,It runs very quiet too which is a plus.,runs positive
941,1739,Design: very durable.,Design positive
99,803,It rarely works and when it does it's incredibly slow.,works negative
2528,2682,"Not sure how I recommend it for quality gaming, as I have a desktop rig for that reason.",gaming negative
1547,2338,I take it everywhere with me because it's so easy to carry.,carry positive
1938,113,"In fact, somehow (and I never opened it up) some specks of dust or something got inside the screen and are now there permanently, behind the front of the screen, in the way of the display.",screen negative <sep> screen negative <sep> display negative
1463,1330,This is what I call a good after sales service.,after sales service. positive
617,353,"From the build quality to the performance, everything about it has been sub-par from what I would have expected from Apple.",build quality negative <sep> performance negative
589,2070,Anyways I bought this two months ago and when I first brought it home it kept giving me a message about a vibration in the hard drive and it is putting it temporaly in save zone.,hard drive negative
736,2624,The battery life is amazingly long at 7hrs and 5hrs if you use it.,battery life positive
2574,62,They should have included more memory on their computers if they knew Vista would run slowly.,memory negative <sep> Vista negative
1311,244,"If your time is worth anything to you, if you are tired of rebooting, reformatting, reinstalling, trying to find drivers, if you want a computer to work for you for a change, make the change to this computer.",drivers negative
495,835,but it  has a major design flaw.,design negative
1418,888,The mousepad is a huge pain in the arse!,mousepad negative
2716,2854,"Then just the other day, my left ""mouse"" button snapped!","left ""mouse"" button negative"
432,2030,None of the techs at HP knew what they were doing.,techs at HP negative
2409,2680,"Again, decent comp for the price, and I was in need of one quickly as my other laptop died on me.",price positive
2550,2482,"We love the size of the screen, although it is still lightweight and very easy to tote around.",size of the screen positive <sep> tote positive
1815,2833,the laptop preformed pretty well.,preformed positive
909,1066,"One more tip, please purchase this model and get a 4GB stick of RAM to save you $10",4GB stick of RAM positive
1344,2709,Keys stick periodically and I havent had the laptop for 45 days yet.,Keys negative
1503,12,For the [$] price (special offer) this is a great laptop.,price positive
828,677,4gb of ram...,ram neutral
1717,969,The biggest problem is that the box had no instructions in it.,instructions negative
2477,592,"My power supply cord developed exposed wires within the first year of ownership, so it was covered by the Applecare warranty plan.",power supply cord negative <sep> Applecare warranty plan positive
2569,213,Speakers too small to be of any real use.,Speakers negative
1130,2735,"Needs longer lasting battery, More than 1 to 2 Hrs.",battery negative
1556,2936,Oh and it has word and stuff but its a trial verion so after about a month or so when you go to open it it asks for a product key which didnt come with the computer and even after clicking cancel it wont let you use it at all I use the old word processer which works good.,word processer positive
587,1189,Now for the hardware problems.,hardware negative
888,314,I like those programs better than Office and you can save your files to be completely compatible with the Office programs as well.,programs positive <sep> Office negative <sep> Office programs neutral
1103,572,10 hours of battery life is really something else....,battery life positive
2119,2203,Thank you Best Buy for putting my computer together and installing my first software - you guys were GREAT too!,software neutral
2895,719,"It is easy to use, its keyboard easily accommodates large hands, and its weight is fantasic.",keyboard positive <sep> weight positive <sep> use positive
1650,1610,My macbook is so much better looking and so thin!,looking positive
766,36,This is the complete opposite to an ergonomic design.,design negative
1357,246,Very fast boot up and shut down.,boot up positive <sep> shut down positive
1257,3024,My real problem with it? The statement of 7 hour battery life is not just mere exaggeration -- it's a lie.,battery life negative
2703,2417,Even though the computer is larger they did not make the keyboard larger.,keyboard negative
107,2033,"I wanted to purchase the extended warranty and they refused, because they knew it was trouble.",extended warranty neutral
2706,859,"Its not just slow on the internet, its slow in general.",internet negative
667,970,"I have no idea how to burn cd's or to use the web cam, just for starters.",web cam neutral <sep> burn cd's neutral
1515,3082,This is not a serious gaming laptop or a serious media machine;,gaming negative
2351,2984,"My husband uses it mostly for games, email and music.",games neutral
627,884,"Now,,,,,my monitor has been acting up for about 2 months.",monitor negative
1146,2243,It's wonderful for computer gaming.,gaming positive
651,1696,The size is perfect and I do not recomend anything bigger except for any person who can exceed the limited space it gives you.,size positive <sep> space negative
2823,1438,"Externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.",keys negative <sep> keyboard negative <sep> button below the mouse pad negative <sep> screen negative <sep> paint negative
2467,1540,"It even has a great webcam, and Skype works very well.",webcam positive <sep> Skype positive
3005,1039,Keyboard is plastic and spongey feeling.,Keyboard negative
1620,2860,"But, for the cost this is a winner.",cost positive
3017,506,With notes saying they replaced the hard drive.,hard drive neutral
2815,245,It is light and the battery last a very long time.,battery positive
240,2941,"I wish it had a webcam though, then it would be perfect!",webcam negative
479,1757,"Great Laptop for the price, works well with action pack games.",price positive <sep> action pack games neutral <sep> works positive
1002,2035,I took it to friend who temporarily fixed it and I finally paid about 1500 for the extended warranty.,extended warranty neutral
1143,2210,"It is also very lightweight, making transporting this computer very easy.",transporting positive
1157,555,It's perfect for everything and runs faster than an average pc!,runs positive
1566,1046,I have no idea how this could have even gotten past quality control during production.,quality control negative
1221,334,It's also very capable of doing moderate video editing (although you may need the performance boost of the larger MacBook Pros for heavy duty mobile video editing).,video editing positive <sep> performance negative <sep> mobile video editing neutral
1416,1993,"Whenever tried to turn it on, it would restart as soon as the BIOS launched Windows (or Winblows, as I like ot call it).",BIOS negative <sep> Windows negative
857,2049,It does not keep internet signals no matter where you bring it.,internet signals negative
1232,1651,And the warranty on this macbook pro can last up to 5 years or 1000 battery recharge cycles.,warranty positive
469,35,"Once open, the leading edge is razor sharp.",leading edge negative
1759,79,The OS takes some getting used to especially after being a Windows user for so long but the learning curve is so worth it!,Windows neutral
1812,1956,"Actually, I had noticed the one on the sales floor also didn't have sound!",sound negative
2783,1496,"All of the programs (Keynote, Pages, Numbers) have an option to save your documents as Microsoft compatible, which really eliminates the need for the actual.",programs positive <sep> Keynote neutral <sep> Pages neutral <sep> Numbers neutral
2491,1811,"The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7.",Mac Snow Leopard O/S positive <sep> Win XP neutral <sep> Visa neutral <sep> Win7 neutral <sep> use positive
2871,1018,I had in the past a Dell laptop and they sent me the items it needed or they sent a repair technician to my house to fix it.,repair technician positive
305,2388,Really like the textured surface which shows no fingerprints.,surface positive
1582,1288,"We carry the netbook around here and there, hence it's kinda of irritating when the LCD just ""slide"" downwards.",LCD negative
1986,763,"Summary: I've had this laptop for 2 months, out of the blue the power adapter stops working.",power adapter negative
438,2435,I was disappointed when I realized that the keyboard doesn't light up on this model.,keyboard negative
1539,2516,Great pick for portability and affordability.,portability positive <sep> affordability positive
2075,1228,The computer is currently in West Verginia doe to the method of shipping choosen by Toshiba.,shipping negative
932,1283,"However, my girlfriend realized that the netbook's hinge is a bit loose (when you open or close the LCD).",hinge negative <sep> LCD neutral
889,2777,Great wifi too.,wifi positive
1567,735,"I bought this last week, and the very next day had to return it because it over heated and the touch-mouse stopped responding.",touch-mouse negative
2997,908,"Also, my sister got the exact same laptop (since they were so cheap) and after 8 months, the screen split in half just from everyday use.",screen negative
904,1398,although its windows vista compared to windows xp sucks.,windows vista negative <sep> windows xp positive
1001,625,"No temporary replacement, they are out of replacements because ""many computers had problems with the Nvidia chipset""-Inquired status of repair.",Nvidia chipset negative
2966,617,"No luck, although I waited for hours on the phone-Visited MacHouse, they stated the their call center is down due to too many phonecalls (difficult to believe).",call center negative
376,2660,The body is a bit cheaply made so it will be interesting to see how long it holds up.,body negative
2535,836,The AC power port becomes loose over time,AC power port negative
1121,1493,""">  iPhoto is probably the best program I have ever worked with: easy and convenient.",iPhoto positive
1595,2806,"the hinge design forced you to place various connections all around the computer, left right and front.",hinge design negative
286,2605,"The brand of iTunes has just become ingrained in our lexicon now, but keep in mind that Apple started it all.",iTunes positive
1888,1562,"The difference in the Apple keyboard from a PC's keyboard took a bit of tim to get used to, but overall it's worth it!",Apple keyboard neutral <sep> PC's keyboard neutral
2943,115,"The battery life, before the battery completely died of course, left much to be desired.",battery life negative <sep> battery negative
332,2415,The gray color was a good choice.,gray color positive
321,2698,I went to Toshiba online help and found some suggestions to fix it.,Toshiba online help positive
2441,1626,"I used to build my own desktops from the component parts, and recently my 7 year old Pentium 4 with HT 1 GB ram SATA desktop stopped working (this was a rock star 7 years ago).",Pentium 4 neutral <sep> 1 GB ram neutral
2100,550,The speakers on it are useless too.,speakers negative
2889,1959,"The feel of this is better than the Toshiba, too.",feel positive
2745,1058,"But when I received my replacement, I made BOTH recovery DVDs (4), and a driver/application DVD.",recovery DVDs neutral <sep> driver/application DVD neutral
2079,755,Summary: HP knew they were shipping out bad BIOS and did nothing proactive to resolve it.,BIOS negative
2667,1647,And the ram (the thing that makes it faster) comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before.,ram positive <sep> performance positive <sep> surf the web positive
2967,2168,There is a backlit keyboard which is perfect for typing in the dark.,backlit keyboard positive
167,1928,After about a week I finally got it back and was told that the motherboard had failed and so they installed a new motherboard.,motherboard negative <sep> motherboard neutral
2436,830,  There's literally no way to make it sing with Vista.,Vista negative
1351,984,This just keeps having it's hard drive replaced!,hard drive negative
12,917," One night I turned the freaking thing off after using it, the next day I turn it on, no GUI, screen all dark, power light steady, hard drive light steady and not flashing as it usually does.",GUI negative <sep> screen negative <sep> power light neutral <sep> hard drive ligh negative
2185,2805,little short on RAM but you get what you pay for.,RAM negative
2021,440,"I love its solid build, light wt and excellent battery life (for now).",build positive <sep> wt positive <sep> battery life positive
2211,597,The iLife software that comes with the computer is so simple to use and produces a great finished product.,iLife software positive <sep> use positive
1460,792,The letter A stopped working after the first week.,letter A negative
279,1172,"I ordered through MacMall, which saved me the sales tax I would have incurred buying locally.",sales tax positive
1792,411,Asus facial recognition doesn't work and windows logon isn't either.,facial recognition negative <sep> windows logon negative
1619,1441,STOPPED BOOTING UP less than a week after my one-year warranty was up.,BOOTING UP negative <sep> one-year warranty neutral
200,2433,You may need to special order a bag.,bag neutral
493,469,"I gave it to my daughter because I just hated the screen, hated that it had no cd drive to at least play cd's when I wanted to listen to music and do schoolwork.",screen negative <sep> cd drive negative
79,1669,"It's like 9 punds, but if you can look past it, it's GREAT!",9 punds negative
821,1824,When you call tech support you were routed to someone who was in another country and did not know what they were doing.,tech support negative
922,312,"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",iLife software positive <sep> iPhoto positive <sep> iMovie positive <sep> iWeb positive <sep> iTunes positive <sep> GarageBand positive <sep> runs positive
172,1374,"Also, if you need to talk to a representive at Microsoft, there is a charge, which I believe is robbery, since you are charged enormous amounts for a very badly designed system, which most people would have went with XP if they could.",representive at Microsoft negative <sep> system negative <sep> XP positive
228,2465,"Since I keyboard over 100 wpm, I look for a unit that has a comfortble keyboard (no keys sticking or lagging, strange configuration of ""extra key"", etc.","keyboard positive <sep> keys positive <sep> configuration of ""extra key"" positive"
470,1041,Loaded with bloatware.,bloatware neutral
483,2919,I would not recommend this to anyone wanting a notebook expecting the performance of a Desktop it does not meet the expectations.,performance negative
243,2091,"One drawback, I wish the keys were backlit.",keys negative
137,1186,"And if you do a lot of writing, editing is a problem since there is no  forward delete  key.",delete  key negative <sep> editing negative
1865,2352,A key contributor that led me to Mac is the art aspect.,art aspect positive
1630,427,"I bought it from HSN because it was ""bundled"" with extra software, but as it turns out, that software just crashes it more often.....",software negative
416,2018,The materials that came with the computer did not include the right # anywhere.,materials negative
2132,577,It gives me the power and speed that I need to run all the programs I use to edit.,power positive <sep> speed positive <sep> programs neutral
1498,2933,The graphics are great.,graphics positive
140,2470,Its ease of use and the top service from Apple- be it their phone assistance or bellying up to the genius bar- cannot be beat.,use positive <sep> service positive <sep> phone assistance positive <sep> genius bar positive
560,1617,The online tutorial videos make it super easy to learn if you have always used a PC.,online tutorial videos positive
62,696,I was looking for a mac which is portable and has all the features that I was looking for.,features positive
1541,1597,"I previously purchased a 13"" macbook (had pro specs and was aluminum style) which had a nvidia 9800 (If I am not mistaken) and it had major heating issues.",aluminum style positive <sep> specs positive <sep> nvidia 9800 neutral
582,2999,not using wired lan not sure what thats about.,wired lan neutral
1514,1638,The battery life is great.,battery life positive
302,540,The service tech said he had tried to duplicate the damage and wasn't able to recreate it therefore it had to be their defect.,service tech negative
1122,2944,I love to write and play with graphics and html programming and my new Toshiba works great on both!,works positive
1851,519,"The battery life sucked the juice from my laptop and when the extended life battery went out we were SOL there to, so much for that warranty covering all the products we purchased.",battery life negative <sep> warranty negative
1474,1494,"I made a photo book as a gift, on my computer, pushed ""Buy"" and it drew from my iTunes account and sent the book to my house, the book was of perfect quality-exactly how I had created it and looked better than I had even imagined.",iTunes neutral
385,1867,"I think part of the problem with this computer is Vista, yet I know Vista isn't the entire issue because my latest purchase was my Acer and it also has Vista (I should have waited the few months to get the next operating system).",Vista negative <sep> Vista negative <sep> operating system neutral <sep> Vista negative
2414,1140,"  Toshiba customer services will indirectly deal with your problems by constantly tranferring you from one country to another, and I am not kidding you, I called different hours of the day and you'll get someone else from another country trying to get you to tell them your life story all over again, since they make it sound like they don't have your history list of your calls right in front of them.",Toshiba customer services negative
2376,1558,"The Macbook starts fast, doesn't crash, has a fantastic display, is small and light (I have the 13.3"" model), and isn't always complaining about updates, lost connections, errors, blue screens, etc.",display positive <sep> starts positive
2222,566,pros:  the macbook pro notebook has a large battery life and you wont have to worry to charge your laptop every five hours or so.,battery life positive
229,2331,) I also tried the touch pad and compared it to other netbooks in the store.,touch pad neutral
1439,2336,"I bought a cordless mouse for it, but don't always take it out;",cordless mouse positive
2035,2725,Sound card is limited though.,Sound card negative
522,1893,"Three weeks after I bought the netbook, the screen quit working.",screen negative
2651,828,"  It was loaded with Windows Vista Home Premium--delivered with only 1GB of RAM, and it was a *dog*.",Windows Vista Home Premium neutral <sep> 1GB of RAM negative
1500,1208,in 5 months the connect quality got worse and worse.,connect quality negative
2106,3076,Battery is lasting about 6 hours as I am surfing the web on Sundays while checking football scores and watching funny Youtube videos.,Battery neutral <sep> surfing the web neutral
2594,2880,So we exchanged it for the same on and after 2 hours it didn't work.,work negative
865,1646,But see the macbook pro is different because it may have a huge price tag but it comes with the full software that you would actually need and most of it has free future updates.,software positive <sep> updates positive
2653,3023,The reflectiveness of the display is only a minor inconvenience if you work in a controlled-lighting environment like me (I prefer it dark) or if you can crank up the brightness.,display negative <sep> brightness neutral
2380,1097," I actually had the hard drive replaced twice, the mother board once, the dvd drive twice, then they FINALLY agreed to replace it, (ALL OF THIS IN LESS THAN 1 1/2 YEARS!",hard drive negative <sep> mother board negative <sep> dvd drive negative
383,9,The Apple team also assists you very nicely when choosing which computer is right for you :),Apple team positive
2777,1299,"Of course, I inspected the other netbooks and clearly their hinges are tighter and I even demonstrate the difference between my netbook and others.",hinges negative
806,903,"They gave me a hard time yet again, but their was a malfunction in the battery itself, it didn't die.",battery negative
1308,2870,For the price and what I get out of it has exceeded my expectations.,price positive
